"TID","RU"
"TID_REPORTED_PLAYER_NOTIFICATION","TEST"
"TID_BRAWLBALL_5V5_4","TEST"
"TID_WANTED_5V5_4","TEST"
"TID_GEMGRAB_5V5_5","TEST"
"TID_SANDSTORM_OVERCHARGE_DESC","TEST"
"TID_SHAMAN_OVERCHARGE_DESC","TEST"
"TID_SANDSTORM_OVERCHARGE","TEST"
"TID_SHAMAN_OVERCHARGE","TEST"
"TID_CLUSTERBOMBDUDE_OVERCHARGE","TEST"
"TID_CLUSTERBOMBDUDE_OVERCHARGE_DESC","TEST"
"TID_ROCKETGIRL_OVERCHARGE","TEST"
"TID_ROCKETGIRL_OVERCHARGE_DESC","TEST"
"TID_SPEEDY_OVERCHARGE","TEST"
"TID_SPEEDY_OVERCHARGE_DESC","TEST"
"TID_HOOKDUDE_OVERCHARGE","TEST"
"TID_HOOKDUDE_OVERCHARGE_DESC","TEST"
"TID_EVENT_MODIFIER_34","TEST"
"TID_EVENT_MODIFIER_DESC_34","TEST"
"TID_EVENT_MODIFIER_35","TEST"
"TID_EVENT_MODIFIER_DESC_35","TEST"
"TID_DRAGON_RIDER","TEST"
"TID_DRAGON_RIDER_SHORT_DESC","TEST"
"TID_DRAGON_RIDER_DESC","TEST"
"TID_DRAGON_RIDER_WEAPON","TEST"
"TID_DRAGON_RIDER_WEAPON_DESC","TEST"
"TID_DRAGON_RIDER_ULTI","TEST"
"TID_DRAGON_RIDER_ULTI_DESC","TEST"
"TID_DRAGON_RIDER_SP_1","TEST"
"TID_DRAGON_RIDER_SP_1_DESC","TEST"
"TID_DRAGON_RIDER_SP_2","TEST"
"TID_DRAGON_RIDER_SP_2_DESC","TEST"
"TID_DRAGON_RIDER_GADGET_1","TEST"
"TID_DRAGON_RIDER_GADGET_1_DESC","TEST"
"TID_DRAGON_RIDER_GADGET_2","TEST"
"TID_DRAGON_RIDER_GADGET_2_DESC","TEST"
"TID_HERO_SORTING_NAME","TEST"
"TID_HERO_SORTING_UPDATED","TEST"
"TID_EVENT_MODIFIER_36","TEST"
"TID_EVENT_MODIFIER_DESC_36","TEST"
"TID_MUTATION_BEA_DESC","TEST"
"TID_MUTATION_LOLA_DESC","TEST"
"TID_MUTATION_ANGELO_DESC","TEST"
"TID_MUTATION_NITA_DESC","TEST"
"TID_MUTATION_PENNY_DESC","TEST"
"TID_MUTATION_STU_DESC","TEST"
"TID_MUTATION_GRIFF_DESC","TEST"
"TID_MUTATION_MAX_DESC","TEST"
"TID_MUTATION_TICK_DESC","TEST"
"TID_MUTATION_FRANK_DESC","TEST"
"TID_MUTATION_SPIKE_DESC","TEST"
"TID_MUTATION_GALE_DESC","TEST"
"TID_MUTATION_SHELLY_DESC","TEST"
"TID_MUTATION_CROW_DESC","TEST"
"TID_MUTATION_BO_DESC","TEST"
"TID_MUTATION_CARL_DESC","TEST"
"TID_MUTATION_MELODY_DESC","TEST"
"TID_MUTATION_POCO_DESC","TEST"
"TID_MUTATION_BROCK_DESC","TEST"
"TID_MUTATION_MEG_DESC","TEST"
"TID_MUTATION_COLT_DESC","TEST"
"TID_MUTATION_SPROUT_DESC","TEST"
"TID_MUTATION_RUFFS_DESC","TEST"
"TID_MUTATION_GRAY_DESC","TEST"
"TID_MUTATION_SQUEAK_DESC","TEST"
"TID_MUTATION_SURGE_DESC","TEST"
"TID_MUTATION_MANDY_DESC","TEST"
"TID_MUTATION_PRIMO_DESC","TEST"
"TID_MUTATION_HANK_DESC","TEST"
"TID_MUTATION_EMZ_DESC","TEST"
"TID_MUTATION_MICO_DESC","TEST"
"TID_MUTATION_EDGAR_DESC","TEST"
"TID_MUTATION_ROSA_DESC","TEST"
"TID_MUTATION_RICO_DESC","TEST"
"TID_MUTATION_PAM_DESC","TEST"
"TID_MUTATION_EVE_DESC","TEST"
"TID_MUTATION_BONNIE_DESC","TEST"
"TID_MUTATION_LEON_DESC","TEST"
"TID_MUTATION_ASH_DESC","TEST"
"TID_MUTATION_PIPER_DESC","TEST"
"TID_MUTATION_JANET_DESC","TEST"
"TID_MUTATION_AMBER_DESC","TEST"
"TID_MUTATION_BUZZ_DESC","TEST"
"TID_MUTATION_DYNAMIKE_DESC","TEST"
"TID_MUTATION_JACKY_DESC","TEST"
"TID_MUTATION_GROM_DESC","TEST"
"TID_MUTATION_TWINS_DESC","TEST"
"TID_MUTATION_BELLE_DESC","TEST"
"TID_MUTATION_FOUND","TEST"
"TID_MUTATION_NOT_FOUND","TEST"
"TID_SKIN_INFO_GODZILLA","TEST"
"TID_SKIN_INFO_HACKER","TEST"
"TID_SKIN_INFO_SQUAD","TEST"
"TID_SKIN_INFO_MAXFORCE","TEST"
"TID_COLLAB_1","TEST"
"TID_COLLAB_1_LEADERBOARD_TAB","TEST"
"TID_COLLAB_1_LEADERBOARD_TITLE","TEST"
"TID_COLLAB_1_LEADERBOARD_SCORE","TEST"
"TID_INFO_MUTANTS_MODIFIER","TEST"
"TID_TITLE_MUTATIONS_INFO_POPUP","TEST"
"TID_DESCRIPTION_MUTATIONS_INFO_POPUP","TEST"
"TID_BUY_MUTATIONS_INFO_POPUP","TEST"
"TID_TIMER_MUTATIONS","TEST"
"TID_GET_MORE_EGGS","TEST"
"TID_NUMBER_OF_MUTATIONS_FOUND","TEST"
"TID_AMBUSHER","TEST"
"TID_AMBUSHER_SHORT_DESC","TEST"
"TID_AMBUSHER_DESC","TEST"
"TID_AMBUSHER_WEAPON","TEST"
"TID_AMBUSHER_WEAPON_DESC","TEST"
"TID_AMBUSHER_ULTI","TEST"
"TID_AMBUSHER_ULTI_DESC","TEST"
"TID_AMBUSHER_SP_1","TEST"
"TID_AMBUSHER_SP_1_DESC","TEST"
"TID_AMBUSHER_SP_2","TEST"
"TID_AMBUSHER_SP_2_DESC","TEST"
"TID_AMBUSHER_GADGET_1","TEST"
"TID_AMBUSHER_GADGET_1_DESC","TEST"
"TID_AMBUSHER_GADGET_2","TEST"
"TID_AMBUSHER_GADGET_2_DESC","TEST"
"TID_AMBUSHER_OVERCHARGE","TEST"
"TID_AMBUSHER_OVERCHARGE_DESC","TEST"
"TID_COLLAB_EVENT_SLOT_TIME_LEFT","TEST"
"TID_COLLAB_EVENT_SLOT_TIME_UNTIL_FIRST","TEST"
"TID_COLLAB_EVENT_SLOT_TIME_UNTIL_NEXT","TEST"
"TID_SHOP_OFFER_TITLE_53","TEST"
"TID_SHOP_OFFER_INFO_53","TEST"
"TID_SHOP_INFO_COLLAB_DROP_POPOVER_DESC","TEST"
"TID_SHOP_INFO_COLLAB_DROP_POPOVER_BUTTON","TEST"
"TID_HERO_SCORE_INFO_LEADERBOARD_BUTTON","TEST"
"TID_COLLAB_MILESTONE_CLAIM_BUTTON","TEST"
"TID_COLLAB_MILESTONE_CLAIM_DESC","TEST"
"TID_NOTIFICATION_CLUB_COLLAB_REWARD","TEST"
"TID_NOTIFICATION_CLUB_COLLAB_EVENT_END","TEST"
"TID_CLUB_COLLAB_HOMESCREEN_TICKET_TOOLTIP","TEST"
"TID_CLUB_COLLAB_EVENT_ENDED_TITLE","TEST"
"TID_CLUB_COLLAB_NOT_CONTRIBUTED","TEST"
"TID_CLUB_COLLAB_CONTRIBUTED_WINS","TEST"
"TID_CLUB_COLLAB_EVENT_ENDED_SMASH_TITLE","TEST"
"TID_CLUB_COLLAB_EVENT_BUTTON_PLAY","TEST"
"TID_CLUB_COLLAB_EVENT_TIME","TEST"
"TID_CLUB_COLLAB_TEASER_TIME","TEST"
"TID_CLUB_COLLAB_MORE_TICKETS","TEST"
"TID_CLUB_COLLAB_PROGRESS_BAR","TEST"
"TID_CLUB_COLLAB_LEVEL_COUNTER","TEST"
"TID_CLUB_COLLAB_SKIN_LOCKED_TEXT","TEST"
"TID_CLUB_PIGGY_COLLAB_END_CLUB_WINS","TEST"
"TID_CLUB_PIGGY_SUBWAY_END_UNCOLLECTED_RAILS","TEST"
"TID_COLLAB_GODZILLA_SLASH_IT","TEST"
"TID_COLLAB_SKILL_REWARD_SOURCE_VICTORY","TEST"
"TID_COLLAB_SKILL_REWARD_SOURCE_DEFEAT","TEST"
"TID_COLLAB_GODZILLA_SLASH_THE_EGG","TEST"
"TID_COLLAB_EVENT_CARTON_TOOLTIP","TEST"
"TID_COLLAB_EVENT_ENDS_IN","TEST"
"TID_COLLAB_AUTO_COLLECT_TITLE","TEST"
"TID_COLLAB_AUTO_COLLECT_DESCRIPTION","TEST"
"TID_GAME_MODE_35_DESC","TEST"
"TID_GAME_MODE_36_DESC","TEST"
"TID_GAME_MODE_36","TEST"
"TID_GODZILLA_INTRO_TEXT","TEST"
"TID_BUTTON_SQUAD_CROSS_PROMO","TEST"
"TID_ITEM_NAME_GOZILLA","TEST"
"TID_SKIN_INFO_CITY","TEST"
"TID_SKIN_INFO_SUMMER","TEST"
"TID_SKIN_INFO_MUSIC","TEST"
"TID_SKIN_INFO_MISC","TEST"
"TID_SKIN_INFO_ROYALS","TEST"
"TID_SKIN_INFO_GAMING","TEST"
"TID_SKIN_INFO_ANIMALS","TEST"
"TID_MUTATION_DELIVERY_BOTTOM_RIGHT","TEST"
"TID_ACCESSORY_BLOCKED_MOUNTED","TEST"
"TID_GODZILLA_BUZZ_SKIN","TEST"
"TID_GODZILLA_BUZZ_SKIN_SHOP","TEST"
"TID_RED_GODZILLA_BUZZ_SKIN","TEST"
"TID_RED_GODZILLA_BUZZ_SKIN_SHOP","TEST"
"TID_BLACK_GODZILLA_BUZZ_SKIN","TEST"
"TID_BLACK_GODZILLA_BUZZ_SKIN_SHOP","TEST"
"TID_MECHA-TICK_GHIDORAH_SKIN","TEST"
"TID_MECHA-TICK_GHIDORAH_SKIN_SHOP","TEST"
"TID_MECHA-TICK_GHIDORAH_DARK_SKIN","TEST"
"TID_MECHA-TICK_GHIDORAH_DARK_SKIN_SHOP","TEST"
"TID_MECHA-TICK_GHIDORAH_LIGHT_SKIN","TEST"
"TID_MECHA-TICK_GHIDORAH_LIGHT_SKIN_SHOP","TEST"
"TID_MECHAGODZILLA_NITA_SKIN","TEST"
"TID_MECHAGODZILLA_NITA_SKIN_SHOP","TEST"
"TID_MOTHRA_EVE_SKIN","TEST"
"TID_MOTHRA_EVE_SKIN_SHOP","TEST"
"TID_RED_RANGER_BROCK_SKIN","TEST"
"TID_RED_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_BLUE_RANGER_BROCK_SKIN","TEST"
"TID_BLUE_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_YELLOW_RANGER_BROCK_SKIN","TEST"
"TID_YELLOW_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_PINK_RANGER_BROCK_SKIN","TEST"
"TID_PINK_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_BLACK_RANGER_BROCK_SKIN","TEST"
"TID_BLACK_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_HACKER_BROCK_SKIN","TEST"
"TID_HACKER_BROCK_SKIN_SHOP","TEST"
"TID_BEA_BYTE_SKIN","TEST"
"TID_BEA_BYTE_SKIN_SHOP","TEST"
"TID_FANGUARD_SKIN","TEST"
"TID_FANGUARD_SKIN_SHOP","TEST"
"TID_VIRUS_CHARLIE_SKIN","TEST"
"TID_VIRUS_CHARLIE_SKIN_SHOP","TEST"
"TID_GLITCH_LARRY_&_LAWRIE_SKIN","TEST"
"TID_GLITCH_LARRY_&_LAWRIE_SKIN_SHOP","TEST"
"TID_URBAN_NINJA_TARA_SKIN","TEST"
"TID_URBAN_NINJA_TARA_SKIN_SHOP","TEST"
"TID_GAMER_BIBI_SKIN","TEST"
"TID_GAMER_BIBI_SKIN_SHOP","TEST"
"TID_SCARLET_PALADIN_SURGE_SKIN","TEST"
"TID_SCARLET_PALADIN_SURGE_SKIN_SHOP","TEST"
"TID_BYRON_THE_WHITE_SKIN","TEST"
"TID_BYRON_THE_WHITE_SKIN_SHOP","TEST"
"TID_RUI_SHOU_NITA_SKIN","TEST"
"TID_RUI_SHOU_NITA_SKIN_SHOP","TEST"
"TID_WAVE_HOPPER_JACKY_SKIN","TEST"
"TID_WAVE_HOPPER_JACKY_SKIN_SHOP","TEST"
"TID_FILMMAKER_BUZZ_SKIN","TEST"
"TID_FILMMAKER_BUZZ_SKIN_SHOP","TEST"
"TID_MOON-CURSER_PENNY_SKIN","TEST"
"TID_MOON-CURSER_PENNY_SKIN_SHOP","TEST"
"TID_PIANO_8-BIT_SKIN","TEST"
"TID_PIANO_8-BIT_SKIN_SHOP","TEST"
"TID_BEACH_BYRON_SKIN","TEST"
"TID_BEACH_BYRON_SKIN_SHOP","TEST"
"TID_GALA_MORTIS_SKIN","TEST"
"TID_GALA_MORTIS_SKIN_SHOP","TEST"
"TID_PARASOL_FRANK_SKIN","TEST"
"TID_PARASOL_FRANK_SKIN_SHOP","TEST"
"TID_DARK_SAMURAI_GENE_SKIN","TEST"
"TID_DARK_SAMURAI_GENE_SKIN_SHOP","TEST"
"TID_NIGHTMARE_SANDY_SKIN","TEST"
"TID_NIGHTMARE_SANDY_SKIN_SHOP","TEST"
"TID_SQUAD_BUSTER_SHELLY_SKIN","TEST"
"TID_SQUAD_BUSTER_SHELLY_SKIN_SHOP","TEST"
"TID_DARK_KNIGHT_DRACO_SKIN","TEST"
"TID_DARK_KNIGHT_DRACO_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_CHUCK_SKIN","TEST"
"TID_TRUE_SILVER_CHUCK_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_CHUCK_SKIN","TEST"
"TID_TRUE_GOLD_CHUCK_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_CHARLIE_SKIN","TEST"
"TID_TRUE_SILVER_CHARLIE_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_CHARLIE_SKIN","TEST"
"TID_TRUE_GOLD_CHARLIE_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_WILLOW_SKIN","TEST"
"TID_TRUE_SILVER_WILLOW_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_WILLOW_SKIN","TEST"
"TID_TRUE_GOLD_WILLOW_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_KIT_SKIN","TEST"
"TID_TRUE_SILVER_KIT_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_KIT_SKIN","TEST"
"TID_TRUE_GOLD_KIT_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_MICO_SKIN","TEST"
"TID_TRUE_SILVER_MICO_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_MICO_SKIN","TEST"
"TID_TRUE_GOLD_MICO_SKIN_SHOP","TEST"
"TID_OVERCHARGE_SKIN_REQUIREMENT","TEST"
"TID_OVERCHARGE_SKIN_TITLE","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_1","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_2","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_3","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_4","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_CHANCE_TO_UNLOCK","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_DROP_CHANCES","TEST"
"TID_COLLAB_GODZILLA_CLUB_TITLE","TEST"
"TID_COLLAB_GODZILLA_CLUB_TOP_CONTRIBUTORS","TEST"
"TID_TILE_BATTLEPASSPLUS_SEASON26","TEST"
"TID_TILE_BATTLEPASSPLUS_SEASON27","TEST"
"TID_MASTER_HACKER_BROCK_SKIN","TEST"
"TID_MASTER_HACKER_BROCK_SKIN_SHOP","TEST"
"TID_RGB_HACKER_BROCK_SKIN","TEST"
"TID_RGB_HACKER_BROCK_SKIN_SHOP","TEST"
"TID_DELIVERY_MUTATIONS_FOR","TEST"
"TID_EMOTE_BUNDLE_RT_CULT","TEST"
"TID_EMOTE_BUNDLE_MAISIE_JUNGLE","TEST"
"TID_EMOTE_BUNDLE_SPOREMIND_CORDELIUS","TEST"
"TID_EMOTE_BUNDLE_PERISCOPE_PEARL","TEST"
"TID_EMOTE_BUNDLE_ROSIE_CHARLIE","TEST"
"TID_EMOTE_BUNDLE_SKULLTOON","TEST"
"TID_EMOTE_BUNDLE_LNY_DRAGON","TEST"
"TID_EMOTE_BUNDLE_SANDCLOCK","TEST"
"TID_EMOTE_BUNDLE_SKULL_RAGNAROK","TEST"
"TID_EMOTE_BUNDLE_GODZILLA_EGG","TEST"
"TID_EMOTE_BUNDLE_SKULL_HACKER","TEST"
"TID_CLUB_PENDING_LEAVE_DESC","TEST"
"TID_CLUB_PENDING_LEAVE_JOIN_NEW","TEST"
"TID_CLUB_PENDING_LEAVE_OR","TEST"
"TID_CLUB_PENDING_LEAVE_BUTTON_REJOIN","TEST"
"TID_CLUB_PENDING_LEAVE_REJOIN_REQUEST_SENT","TEST"
"TID_CLUB_PENDING_KICK_DESC","TEST"
"TID_CLUB_PENDING_KICK_JOIN_NEW","TEST"
"TID_COLLAB_EVENT_COMPLETE","TEST"
"TID_COLLAB_MUTATIONS_ACTIVE","TEST"
"TID_COLLAB_GODZILLA_GAME_MODE","TEST"
"TID_COLLAB_GODZILLA_CLUB_INFO_TEXT_1","TEST"
"TID_COLLAB_GODZILLA_CLUB_INFO_TEXT_2","TEST"
"TID_COLLAB_GODZILLA_CLUB_INFO_TEXT_3","TEST"
"TID_COLLAB_GODZILLA_CLUB_INFO_TEXT_4","TEST"
"TID_COLLAB_GODZILLA_CLUB_INFO_TITLE","TEST"
"TID_COLLAB_GODZILLA_CLUB_TEASER_DESCRIPTION","TEST"
"TID_COLLAB_GODZILLA_CLUB_TEASER_EGG","TEST"
"TID_GOLD_HACKER_BROCK_SKIN","TEST"
"TID_GOLD_HACKER_BROCK_SKIN_SHOP","TEST"
"TID_COLLAB_GODZILLA_GAME_MODE_SUBTITLE","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_RARE","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_SUPER_RARE","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_EPIC","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_MYTHIC","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_LEGENDARY","TEST"
"TID_COLLAB_MUTATIONS_TEMPORARY","TEST"
"TID_BRAWL_PASS_SEASON_25","TEST"
"TID_BRAWL_PASS_SEASON_26","TEST"
"TID_SKIN_FEATURE_HYPERCHARGE","TEST"
"TID_SURVIVAL_551","TEST"
"TID_KNOCKOUT_551","TEST"
"TID_KNOCKOUT_552","TEST"
"TID_WANTED_551","TEST"
"TID_TAGTEAM_551","TEST"
"TID_COLLAB_EVENT_TEASER_STARTS_IN","TEST"
"TID_COLLAB_EVENT_TEASER_JOIN_A_CLUB","TEST"
"TID_COLLAB_EVENT_TEASER_CLUB_REWARDS","TEST"
"TID_TILE_MASTERY_DRACO","TEST"
"TID_TILE_MASTERY_LILY","TEST"
"TID_COLLAB_CLUB_REWARD_SKIN","TEST"
"TID_COLLAB_GODZILLA_EGGS_OPENED","TEST"
"TID_GODZILLA_RAMPAGE_1","TEST"
"TID_GODZILLA_RAMPAGE_2","TEST"
"TID_GODZILLA_RAMPAGE_3","TEST"
"TID_GODZILLA_RAMPAGE_4","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_5","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_6","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_CHANCE_TO_DROP_MYTHIC_LEGENDARY","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_OTHER_SKINS","TEST"
"TID_COLLAB_GODZILLA_CHAIN_OFFER_PANEL_TITLE_7","TEST"
"TID_SKIN_FEATURE_CHROMAS","TEST"
"TID_KNOCKOUT_5V5_1","TEST"
"TID_KNOCKOUT_5V5_2","TEST"
"TID_KNOCKOUT_5V5_3","TEST"
"TID_EXTRACTION_4","TEST"
"TID_STRAWBERRY_LILY_SKIN","TEST"
"TID_STRAWBERRY_LILY_SKIN_SHOP","TEST"
"TID_EGG_CONFIRMATION_MORE_INFO","TEST"
"TID_INBOX_CAPTION_RANDOM_COLLAB_DROP_DONATION","TEST"
"TID_PAINTER","TEST"
"TID_PAINTER_SHORT_DESC","TEST"
"TID_PAINTER_DESC","TEST"
"TID_PAINTER_WEAPON","TEST"
"TID_PAINTER_WEAPON_DESC","TEST"
"TID_PAINTER_ULTI","TEST"
"TID_PAINTER_ULTI_DESC","TEST"
"TID_PAINTER_SP_1","TEST"
"TID_PAINTER_SP_1_DESC","TEST"
"TID_PAINTER_SP_2","TEST"
"TID_PAINTER_SP_2_DESC","TEST"
"TID_PAINTER_GADGET_1","TEST"
"TID_PAINTER_GADGET_1_DESC","TEST"
"TID_PAINTER_GADGET_2","TEST"
"TID_PAINTER_GADGET_2_DESC","TEST"
"TID_SCID_REWARDS_TITLE","TEST"
"TID_SCID_REWARDS_INFO","TEST"
"TID_SCID_REWARDS_POINTS","TEST"
"TID_BP_SPECIAL_DISCOUNT","TEST"
"TID_CRAB","TEST"
"TID_CRAB_SHORT_DESC","TEST"
"TID_CRAB_DESC","TEST"
"TID_CRAB_WEAPON","TEST"
"TID_CRAB_WEAPON_DESC","TEST"
"TID_CRAB_ULTI","TEST"
"TID_CRAB_ULTI_DESC","TEST"
"TID_CRAB_SP_1","TEST"
"TID_CRAB_SP_1_DESC","TEST"
"TID_CRAB_SP_2","TEST"
"TID_CRAB_SP_2_DESC","TEST"
"TID_CRAB_GADGET_1","TEST"
"TID_CRAB_GADGET_1_DESC","TEST"
"TID_CRAB_GADGET_2","TEST"
"TID_CRAB_GADGET_2_DESC","TEST"
"TID_CRAB_OVERCHARGE","TEST"
"TID_CRAB_OVERCHARGE_DESC","TEST"
"TID_TRAIT_POWER_TOKENS","TEST"
"TID_HINT_67","TEST"
"TID_STAT_HEAL_PER_SECOND","TEST"
"TID_STAT_DAMAGE_OR_HEAL_PER_SECOND","TEST"
"TID_TRAIT_CHARGE_SUPER_FROM_HEALING","TEST"
"TID_CLASS_ARCHETYPE_TANK","TEST"
"TID_CLASS_ARCHETYPE_ASSASSIN","TEST"
"TID_CLASS_ARCHETYPE_SUPPORT","TEST"
"TID_CLASS_ARCHETYPE_CONTROLLER","TEST"
"TID_CLASS_ARCHETYPE_DAMAGE_DEALER","TEST"
"TID_CLASS_ARCHETYPE_MARKSMAN","TEST"
"TID_CLASS_ARCHETYPE_ARTILLERY","TEST"
"TID_QUICK_CHAT_MENU_CHAT_MORE","TEST"
"TID_GAME_MODE_37","TEST"
"TID_GAME_MODE_37_DESC","TEST"
"TID_GAME_MODE_38","TEST"
"TID_GAME_MODE_38_DESC","TEST"
"TID_GAME_MODE_39","TEST"
"TID_GAME_MODE_39_DESC","TEST"
"TID_GUN_GAME_INTRO_TEXT","TEST"
"TID_EVENT_POPUP_GMV_LABEL_GUN_GAME","TEST"
"TID_GAME_MODE_DRUM_ROLL","TEST"
"TID_BLOWER_OVERCHARGE_DESC","TEST"
"TID_BARKEEP_OVERCHARGE_DESC","TEST"
"TID_HAMMERDUDE_OVERCHARGE_DESC","TEST"
"TID_INSECTMAN_OVERCHARGE_DESC","TEST"
"TID_TRICKSHOTDUDE_OVERCHARGE_DESC","TEST"
"TID_SNIPER_OVERCHARGE_DESC","TEST"
"TID_MUMMY_OVERCHARGE_DESC","TEST"
"TID_BLOWER_OVERCHARGE","TEST"
"TID_BARKEEP_OVERCHARGE","TEST"
"TID_HAMMERDUDE_OVERCHARGE","TEST"
"TID_INSECTMAN_OVERCHARGE","TEST"
"TID_TRICKSHOTDUDE_OVERCHARGE","TEST"
"TID_SNIPER_OVERCHARGE","TEST"
"TID_MUMMY_OVERCHARGE","TEST"
"TID_SOCIAL_ADD_WITH_PLAYER_ID","TEST"
"TID_SOCIAL_SCAN_QR","TEST"
"TID_TEAM_UP_TITLE","TEST"
"TID_TEAM_UP_XP_MULTIPLIER","TEST"
"TID_TEAMUP_CREATE_BUTTON","TEST"
"TID_TEAMUP_CREATE_TITLE","TEST"
"TID_TEAMUP_CREATE_SUBTITLE","TEST"
"TID_TEAMUP_TEAM_CREATED","TEST"
"TID_TEAMUP_SHARE_BUTTON","TEST"
"TID_TEAMUP_SHARE_TITLE","TEST"
"TID_TEAMUP_JOIN_WITH_QR_BUTTON","TEST"
"TID_TEAMUP_JOIN_WITH_CODE_BUTTON","TEST"
"TID_TEAMUP_JOIN_TITLE","TEST"
"TID_TEAMUP_SEARCH_BUTTON","TEST"
"TID_TEAMUP_SEARCH_TITLE","TEST"
"TID_TEAMUP_SEARCH_SUBTITLE","TEST"
"TID_BUTTON_CONNECT_SCID","TEST"
"TID_PAINT_1","TEST"
"TID_PAINT_2","TEST"
"TID_PAINT_3","TEST"
"TID_PAINT_4","TEST"
"TID_PAINT_5","TEST"
"TID_PAINT_6","TEST"
"TID_PAINT_7","TEST"
"TID_PAINT_8","TEST"
"TID_COLLAB_2","TEST"
"TID_COLLAB_CLASSIC_TODAYS_BRAWLER","TEST"
"TID_COLLAB_GUARANTEE_PROGRESS_SKIN_TEXT","TEST"
"TID_COLLAB_GUARANTEE_PROGRESS_GENERIC_TEXT","TEST"
"TID_COLLAB_GUARANTEE_PROGRESS_VALUES","TEST"
"TID_COLLAB_GUARANTEE_NEXT_BOX","TEST"
"TID_COLLAB_GUARANTEE_BUY_BOXES","TEST"
"TID_COLLAB_GUARANTEE_TITLE","TEST"
"TID_COLLAB_GUARANTEE_SUB_TITLE","TEST"
"TID_COLLAB_GUARANTEE_FREE_BOX_TOOLTIP","TEST"
"TID_COLLAB_GUARANTEE_SKIN_TOOLTIP","TEST"
"TID_COLLAB_GUARANTEE_PROGRESS_CLAIMED","TEST"
"TID_QUICK_MESSAGE_YO","TEST"
"TID_QUICK_MESSAGE_LAG","TEST"
"TID_QUICK_MESSAGE_GG","TEST"
"TID_QUICK_MESSAGE_LOL","TEST"
"TID_QUICK_MESSAGE_BRB","TEST"
"TID_QUICK_MESSAGE_QUESTS","TEST"
"TID_QUICK_MESSAGE_TROPHIES","TEST"
"TID_MY_QR_CODE","TEST"
"TID_SCAN_TO_ADD_AS_FRIEND","TEST"
"TID_TEAM_QR_CODE","TEST"
"TID_SCAN_TO_JOIN_TEAM","TEST"
"TID_ADD_FRIEND_TITLE","TEST"
"TID_PLAYER_WANTS_TO_ADD_FRIEND","TEST"
"TID_NOTIFICATION_EVENT_0_1_REWARD","TEST"
"TID_NOTIFICATION_EVENT_2_1_REWARD","TEST"
"TID_TEAM_UP_XP_BONUS","TEST"
"TID_TEAM_UP_XP_BONUS_INFO","TEST"
"TID_TEAM_UP_TUTORIAL","TEST"
"TID_TEAM_UP_SLOT_SEARCHING","TEST"
"TID_LFG_ALREADY_SEARCHING","TEST"
"TID_LFG_NEW_MEMBER_JOINED","TEST"
"TID_SETTINGS_MUTE_TEAM_INVITES","TEST"
"TID_SETTINGS_MUTE_TEAM_CHAT","TEST"
"TID_SETTINGS_JP_LEGAL_NOTICE","TEST"
"TID_SHOP_OFFER_TITLE_55","TEST"
"TID_ADD_WITH_PLAYER_ID","TEST"
"TID_ADD_FRIEND","TEST"
"TID_TEAM_UP_XP_BONUS_ACTIVE","TEST"
"TID_FRIENDS_MY_QR_CODE","TEST"
"TID_FRIENDS_YOUR_PLAYER_ID","TEST"
"TID_PLAYER_ID_TOOLTIP_NOT_CONNECTED","TEST"
